Invoice Number,Estimate Number,Invoice Date,Invoice Status,Customer Name,GST Treatment,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,TCS Payable Account,TCS Receivable Account,GST Identification Number (GSTIN),TDS Name,TDS Percentage,TDS Section Code,TDS Amount,Place of Supply,PurchaseOrder,Expense Reference ID,Payment Terms,Payment Terms Label,Due Date,Expected Payment Date,Sales person,Shipping Charge Tax Name,Shipping Charge Tax Type,Shipping Charge Tax %,Shipping Charge,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Currency Code,Exchange Rate,Account,Item Name,SKU,Item Desc,Item Type,HSN/SAC,Quantity,Usage unit,Item Price,Item Tax Exemption Reason,Is Inclusive Tax,Item Tax,Item Tax Type,Item Tax %,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Project Name,Supply Type,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Adjustment,Adjustment Description,E-Commerce Operator Name,E-Commerce Operator GSTIN,PayPal,Razorpay,Partial Payments,Template Name,Notes,Terms & Conditions,Branch Name,Warehouse Name
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 40 GRAMS,,,,300490,7,Pcs,1534.013605,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN 40G,,,,30049011,5,Pcs,2089.285714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT PLUS FIZZ 20 TAB,,,,30049011,1,Pcs,427.6785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 10G,,,,30049011,8,Pcs,716.8526786,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GYM FOODS KESAR SHILAJIT GOLD RESIN 25G,,,,30049011,1,Pcs,1233.928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR RITUALS TULSI ANTI HAIRFALL OIL 200ML,,,,33059019,1,Pcs,377.9661017,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 250 ML_279,,,,15131900,7,Pcs,216.462585,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTIFOODS ISABGOL+ 200G,,,,30049011,1,Pcs,313.3928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-155,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Organic Amla Powder 100g,,,,300490,1,Pcs,108.5714286,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 30 CAPS,,,,30049011,5,Pcs,218.5714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 20N,,,,30049011,3,Pcs,197.6190476,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 60N,,,,30049011,16,Pcs,475.0558036,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 60 CAP_1199,,,,30049011,1,Pcs,806.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 30N,,,,30049011,1,Pcs,479.4642857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN RITUALS ROSE WATER - 200ML,,,,33030020,1,Pcs,259.3220339,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,11,Pcs,931.3311688,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 6),,,,30049011,2,Pcs,2494.196429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Packs of 4),,,,30049011,2,Pcs,1687.053571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 + KAPIVA GET SLIM JUICE 1 L_549,,,,30049011,1,Pcs,900.8928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,4,Pcs,167.1610169,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Organic Ashwagandha powder 100g(2),,,,300490,2,Pcs,183.8095238,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299+KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,32,Pcs,354.7991071,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299 (Pack of 2),,,,30049011,1,Pcs,417.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 20 GRMS_UMA ( Pack of 3),,,,300490,3,Pcs,1947.301587,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G ( Pack of 3 ),,,,30049011,3,Pcs,3022.619048,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 500GM (Pack of 2),,,,33049990,1,Pcs,388.9830508,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 (PACK OF 2),,,,30049011,1,Pcs,398.2142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 ( Pack of 3),,,,30049011,1,Pcs,732.1428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 ( Pack of 4),,,,30049011,2,Pcs,918.75,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 500 GM,,,,33049990,5,Pcs,215.0847458,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Aloe vera gel 250g,,,,33049910,2,Pcs,142.3728814,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ORGANIC GHEE 500 ML_799,,,,04059020,3,Pcs,587.797619,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Gummies - 30N,,,,30049011,6,Pcs,398.2142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Gummies - 60N,,,,30049011,7,Pcs,711.8622449,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA PURE FOODS ORGANIC HONEY 500G,,,,04090000,1,Pcs,267.6190476,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TULSI GILOY JUICE 1 L_400,,,,30049011,1,Pcs,317.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + AMLA JUICE 1 L_500,,,,30049011,1,Pcs,375,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA WHEAT GRASS JUICE 1 L_499,,,,30049011,1,Pcs,242.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TRIPHALA JUICE 1 L_299,,,,30049011,6,Pcs,190.922619,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA NEEM JUICE 1 L_349,,,,30049011,5,Pcs,219.2857143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,42,Pcs,178.2312925,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + GARCINIA JUICE 1 L_599,,,,30049011,1,Pcs,367.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549,,,,30049011,1,Pcs,308.0357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR CARE JUICE 1 L_849,,,,30049011,1,Pcs,679.4642857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399,,,,30049011,6,Pcs,258.6309524,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,6,Pcs,435.7142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049,,,,30049011,1,Pcs,868.75,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 500 ML_320,,,,30049011,14,Pcs,178.8265306,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 20 GRMS_UMA,,,,300490,4,Pcs,855,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 10 GRMS_UMA,,,,30049011,7,Pcs,452.7891156,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G,,,,30049011,7,Pcs,1159.693878,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 30 GRAMS,,,,300490,1,Pcs,1045.714286,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN FOODS ACNE EASE FIZZ 80 GM,,,,29369000,2,Pcs,315.6779661,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 40 GRAMS,,,,300490,4,Pcs,1540,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN 40G,,,,30049011,2,Pcs,2213.392857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT PLUS FIZZ 20 TAB,,,,30049011,2,Pcs,392.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 10G,,,,30049011,1,Pcs,706.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AYUR FOODS HONEY SHILAJIT 10G,,,,30049011,1,Pcs,413.3928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GYM FOODS KESAR SHILAJIT GOLD RESIN 25G,,,,30049011,2,Pcs,1233.928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
25JUNE-FK-S-156,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,UP,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 500 ML_499,,,,15131900,36,Pcs,337.1164021,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,West Bengal,MP WB (19AAOCA0382N1Z5)
